shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
chile	custom	 	unicode/1f1e8-1f1f1.png?v8	U+1F1E8 U+1F1F1	 	 	github	 	 
chipmunk	custom	 	unicode/1f43f.png?v8	U+1F43F	 	 	github	 	 
chocolate_bar	custom	chocolate_bar.png	unicode/1f36b.png?v8	U+1F36B	 	 	github	 	 
chopsticks	custom	 	unicode/1f962.png?v8	U+1F962	 	 	github	 	 
christmas_island	custom	 	unicode/1f1e8-1f1fd.png?v8	U+1F1E8 U+1F1FD	 	 	github	 	 
christmas_tree	custom	christmas_tree.png	unicode/1f384.png?v8	U+1F384	 	 	github	 	 
church	custom	church.png	unicode/26ea.png?v8	U+26EA	 	 	github	 	 
cinema	custom	cinema.png	unicode/1f3a6.png?v8	U+1F3A6	 	 	github	 	 
circus_tent	custom	circus_tent.png	unicode/1f3aa.png?v8	U+1F3AA	 	 	github	 	 
city_sunrise	custom	city_sunrise.png	unicode/1f307.png?v8	U+1F307	 	 	github	 	 
city_sunset	custom	city_sunset.png	unicode/1f306.png?v8	U+1F306	 	 	github	 	 
cityscape	custom	 	unicode/1f3d9.png?v8	U+1F3D9	 	 	github	 	 
cl	custom	cl.png	unicode/1f191.png?v8	U+1F191	 	 	github	 	 
clamp	custom	 	unicode/1f5dc.png?v8	U+1F5DC	 	 	github	 	 
clap	custom	clap.png	unicode/1f44f.png?v8	U+1F44F	 	 	github	 	 
clapper	custom	clapper.png	unicode/1f3ac.png?v8	U+1F3AC	 	 	github	 	 
classical_building	custom	 	unicode/1f3db.png?v8	U+1F3DB	 	 	github	 	 
climbing	custom	 	unicode/1f9d7.png?v8	U+1F9D7	 	 	github	 	 
climbing_man	custom	 	unicode/1f9d7-2642.png?v8	U+1F9D7 U+2642	 	 	github	 	 
climbing_woman	custom	 	unicode/1f9d7-2640.png?v8	U+1F9D7 U+2640	 	 	github	 	 
clinking_glasses	custom	 	unicode/1f942.png?v8	U+1F942	 	 	github	 	 
clipboard	custom	clipboard.png	unicode/1f4cb.png?v8	U+1F4CB	 	 	github	 	 
clipperton_island	custom	 	unicode/1f1e8-1f1f5.png?v8	U+1F1E8 U+1F1F5	 	 	github	 	 
clock1	custom	clock1.png	unicode/1f550.png?v8	U+1F550	 	 	github	 	 
clock10	custom	clock10.png	unicode/1f559.png?v8	U+1F559	 	 	github	 	 
clock1030	custom	clock1030.png	unicode/1f565.png?v8	U+1F565	 	 	github	 	 
clock11	custom	clock11.png	unicode/1f55a.png?v8	U+1F55A	 	 	github	 	 
clock1130	custom	clock1130.png	unicode/1f566.png?v8	U+1F566	 	 	github	 	 
clock12	custom	clock12.png	unicode/1f55b.png?v8	U+1F55B	 	 	github	 	 
clock1230	custom	clock1230.png	unicode/1f567.png?v8	U+1F567	 	 	github	 	 
clock130	custom	clock130.png	unicode/1f55c.png?v8	U+1F55C	 	 	github	 	 
clock2	custom	clock2.png	unicode/1f551.png?v8	U+1F551	 	 	github	 	 
clock230	custom	clock230.png	unicode/1f55d.png?v8	U+1F55D	 	 	github	 	 
clock3	custom	clock3.png	unicode/1f552.png?v8	U+1F552	 	 	github	 	 
clock330	custom	clock330.png	unicode/1f55e.png?v8	U+1F55E	 	 	github	 	 
clock4	custom	clock4.png	unicode/1f553.png?v8	U+1F553	 	 	github	 	 
clock430	custom	clock430.png	unicode/1f55f.png?v8	U+1F55F	 	 	github	 	 
clock5	custom	clock5.png	unicode/1f554.png?v8	U+1F554	 	 	github	 	 
clock530	custom	clock530.png	unicode/1f560.png?v8	U+1F560	 	 	github	 	 
clock6	custom	clock6.png	unicode/1f555.png?v8	U+1F555	 	 	github	 	 
clock630	custom	clock630.png	unicode/1f561.png?v8	U+1F561	 	 	github	 	 
clock7	custom	clock7.png	unicode/1f556.png?v8	U+1F556	 	 	github	 	 
clock730	custom	clock730.png	unicode/1f562.png?v8	U+1F562	 	 	github	 	 
clock8	custom	clock8.png	unicode/1f557.png?v8	U+1F557	 	 	github	 	 
clock830	custom	clock830.png	unicode/1f563.png?v8	U+1F563	 	 	github	 	 
clock9	custom	clock9.png	unicode/1f558.png?v8	U+1F558	 	 	github	 	 
clock930	custom	clock930.png	unicode/1f564.png?v8	U+1F564	 	 	github	 	 
closed_book	custom	closed_book.png	unicode/1f4d5.png?v8	U+1F4D5	 	 	github	 	 
closed_lock_with_key	custom	closed_lock_with_key.png	unicode/1f510.png?v8	U+1F510	 	 	github	 	 
closed_umbrella	custom	closed_umbrella.png	unicode/1f302.png?v8	U+1F302	 	 	github	 	 
cloud	custom	cloud.png	unicode/2601.png?v8	U+2601	 	 	github	 	 
cloud_with_lightning	custom	 	unicode/1f329.png?v8	U+1F329	 	 	github	 	 
cloud_with_lightning_and_rain	custom	 	unicode/26c8.png?v8	U+26C8	 	 	github	 	 
cloud_with_rain	custom	 	unicode/1f327.png?v8	U+1F327	 	 	github	 	 
cloud_with_snow	custom	 	unicode/1f328.png?v8	U+1F328	 	 	github	 	 
clown_face	custom	 	unicode/1f921.png?v8	U+1F921	 	 	github	 	 
clubs	custom	clubs.png	unicode/2663.png?v8	U+2663	 	 	github	 	 
cn	custom	cn.png	unicode/1f1e8-1f1f3.png?v8	U+1F1E8 U+1F1F3	 	 	github	 	 
coat	custom	 	unicode/1f9e5.png?v8	U+1F9E5	 	 	github	 	 
cockroach	custom	 	unicode/1fab3.png?v8	U+1FAB3	 	 	github	 	 
cocktail	custom	cocktail.png	unicode/1f378.png?v8	U+1F378	 	 	github	 	 
coconut	custom	 	unicode/1f965.png?v8	U+1F965	 	 	github	 	 
cocos_islands	custom	 	unicode/1f1e8-1f1e8.png?v8	U+1F1E8 U+1F1E8	 	 	github	 	 
coffee	custom	coffee.png	unicode/2615.png?v8	U+2615	 	 	github	 	 
coffin	custom	 	unicode/26b0.png?v8	U+26B0	 	 	github	 	 
coin	custom	 	unicode/1fa99.png?v8	U+1FA99	 	 	github	 	 
cold_face	custom	 	unicode/1f976.png?v8	U+1F976	 	 	github	 	 
cold_sweat	custom	cold_sweat.png	unicode/1f630.png?v8	U+1F630	 	 	github	 	 
collision	custom	collision.png	unicode/1f4a5.png?v8	U+1F4A5	 	 	github	boom	 
colombia	custom	 	unicode/1f1e8-1f1f4.png?v8	U+1F1E8 U+1F1F4	 	 	github	 	 
comet	custom	 	unicode/2604.png?v8	U+2604	 	 	github	 	 
comoros	custom	 	unicode/1f1f0-1f1f2.png?v8	U+1F1F0 U+1F1F2	 	 	github	 	 
compass	custom	 	unicode/1f9ed.png?v8	U+1F9ED	 	 	github	 	 
computer	custom	computer.png	unicode/1f4bb.png?v8	U+1F4BB	 	 	github	 	 
computer_mouse	custom	 	unicode/1f5b1.png?v8	U+1F5B1	 	 	github	 	 
confetti_ball	custom	confetti_ball.png	unicode/1f38a.png?v8	U+1F38A	 	 	github	 	 
confounded	custom	confounded.png	unicode/1f616.png?v8	U+1F616	 	 	github	 	 
confused	custom	confused.png	unicode/1f615.png?v8	U+1F615	 	 	github	 	 
congo_brazzaville	custom	 	unicode/1f1e8-1f1ec.png?v8	U+1F1E8 U+1F1EC	 	 	github	 	 
congo_kinshasa	custom	 	unicode/1f1e8-1f1e9.png?v8	U+1F1E8 U+1F1E9	 	 	github	 	 
congratulations	custom	congratulations.png	unicode/3297.png?v8	U+3297	 	 	github	 	 
construction	custom	construction.png	unicode/1f6a7.png?v8	U+1F6A7	 	 	github	 	 
construction_worker	custom	construction_worker.png	unicode/1f477.png?v8	U+1F477	 	 	github	 	 
construction_worker_man	custom	 	unicode/1f477-2642.png?v8	U+1F477 U+2642	 	 	github	 	 
construction_worker_woman	custom	 	unicode/1f477-2640.png?v8	U+1F477 U+2640	 	 	github	 	 
control_knobs	custom	 	unicode/1f39b.png?v8	U+1F39B	 	 	github	 	 
convenience_store	custom	convenience_store.png	unicode/1f3ea.png?v8	U+1F3EA	 	 	github	 	 
cook	custom	 	unicode/1f9d1-1f373.png?v8	U+1F9D1 U+1F373	 	 	github	 	 
cook_islands	custom	 	unicode/1f1e8-1f1f0.png?v8	U+1F1E8 U+1F1F0	 	 	github	 	 
cookie	custom	cookie.png	unicode/1f36a.png?v8	U+1F36A	 	 	github	 	 
cool	custom	cool.png	unicode/1f192.png?v8	U+1F192	 	 	github	 	 
cop	custom	cop.png	unicode/1f46e.png?v8	U+1F46E	 	 	github	police_officer	 
copyright	custom	copyright.png	unicode/00a9.png?v8	U+00A9	 	 	github	 	 
corn	custom	corn.png	unicode/1f33d.png?v8	U+1F33D	 	 	github	 	 
costa_rica	custom	 	unicode/1f1e8-1f1f7.png?v8	U+1F1E8 U+1F1F7	 	 	github	 	 
cote_divoire	custom	 	unicode/1f1e8-1f1ee.png?v8	U+1F1E8 U+1F1EE	 	 	github	 	 
couch_and_lamp	custom	 	unicode/1f6cb.png?v8	U+1F6CB	 	 	github	 	 
couple	custom	couple.png	unicode/1f46b.png?v8	U+1F46B	 	 	github	 	 
couple_with_heart	custom	couple_with_heart.png	unicode/1f491.png?v8	U+1F491	 	 	github	 	 
couple_with_heart_man_man	custom	 	unicode/1f468-2764-1f468.png?v8	U+1F468 U+2764 U+1F468	 	 	github	 	 
couple_with_heart_woman_man	custom	 	unicode/1f469-2764-1f468.png?v8	U+1F469 U+2764 U+1F468	 	 	github	 	 
couple_with_heart_woman_woman	custom	 	unicode/1f469-2764-1f469.png?v8	U+1F469 U+2764 U+1F469	 	 	github	 	 
couplekiss	custom	couplekiss.png	unicode/1f48f.png?v8	U+1F48F	 	 	github	 	 
couplekiss_man_man	custom	 	unicode/1f468-2764-1f48b-1f468.png?v8	U+1F468 U+2764 U+1F48B U+1F468	 	 	github	 	 
couplekiss_man_woman	custom	 	unicode/1f469-2764-1f48b-1f468.png?v8	U+1F469 U+2764 U+1F48B U+1F468	 	 	github	 	 
couplekiss_woman_woman	custom	 	unicode/1f469-2764-1f48b-1f469.png?v8	U+1F469 U+2764 U+1F48B U+1F469	 	 	github	 	 
cow	custom	cow.png	unicode/1f42e.png?v8	U+1F42E	 	 	github	 	 
cow2	custom	cow2.png	unicode/1f404.png?v8	U+1F404	 	 	github	 	 
cowboy_hat_face	custom	 	unicode/1f920.png?v8	U+1F920	 	 	github	 	 
crab	custom	 	unicode/1f980.png?v8	U+1F980	 	 	github	 	 
crayon	custom	 	unicode/1f58d.png?v8	U+1F58D	 	 	github	 	 
credit_card	custom	credit_card.png	unicode/1f4b3.png?v8	U+1F4B3	 	 	github	 	 
crescent_moon	custom	crescent_moon.png	unicode/1f319.png?v8	U+1F319	 	 	github	 	 
cricket	custom	 	unicode/1f997.png?v8	U+1F997	 	 	github	 	 
cricket_game	custom	 	unicode/1f3cf.png?v8	U+1F3CF	 	 	github	 	 
croatia	custom	 	unicode/1f1ed-1f1f7.png?v8	U+1F1ED U+1F1F7	 	 	github	 	 
crocodile	custom	crocodile.png	unicode/1f40a.png?v8	U+1F40A	 	 	github	 	 
croissant	custom	 	unicode/1f950.png?v8	U+1F950	 	 	github	 	 
crossed_fingers	custom	 	unicode/1f91e.png?v8	U+1F91E	 	 	github	 	 
crossed_flags	custom	crossed_flags.png	unicode/1f38c.png?v8	U+1F38C	 	 	github	 	 
crossed_swords	custom	 	unicode/2694.png?v8	U+2694	 	 	github	 	 
crown	custom	crown.png	unicode/1f451.png?v8	U+1F451	 	 	github	 	 
cry	custom	cry.png	unicode/1f622.png?v8	U+1F622	 	 	github	 	 
crying_cat_face	custom	crying_cat_face.png	unicode/1f63f.png?v8	U+1F63F	 	 	github	 	 
crystal_ball	custom	crystal_ball.png	unicode/1f52e.png?v8	U+1F52E	 	 	github	 	 
cuba	custom	 	unicode/1f1e8-1f1fa.png?v8	U+1F1E8 U+1F1FA	 	 	github	 	 
cucumber	custom	 	unicode/1f952.png?v8	U+1F952	 	 	github	 	 
cup_with_straw	custom	 	unicode/1f964.png?v8	U+1F964	 	 	github	 	 
cupcake	custom	 	unicode/1f9c1.png?v8	U+1F9C1	 	 	github	 	 
cupid	custom	cupid.png	unicode/1f498.png?v8	U+1F498	 	 	github	 	 
curacao	custom	 	unicode/1f1e8-1f1fc.png?v8	U+1F1E8 U+1F1FC	 	 	github	 	 
curling_stone	custom	 	unicode/1f94c.png?v8	U+1F94C	 	 	github	 	 
curly_haired_man	custom	 	unicode/1f468-1f9b1.png?v8	U+1F468 U+1F9B1	 	 	github	 	 
curly_haired_woman	custom	 	unicode/1f469-1f9b1.png?v8	U+1F469 U+1F9B1	 	 	github	 	 
curly_loop	custom	curly_loop.png	unicode/27b0.png?v8	U+27B0	 	 	github	 	 
currency_exchange	custom	currency_exchange.png	unicode/1f4b1.png?v8	U+1F4B1	 	 	github	 	 
curry	custom	curry.png	unicode/1f35b.png?v8	U+1F35B	 	 	github	 	 
cursing_face	custom	 	unicode/1f92c.png?v8	U+1F92C	 	 	github	 	 
custard	custom	custard.png	unicode/1f36e.png?v8	U+1F36E	 	 	github	 	 
customs	custom	customs.png	unicode/1f6c3.png?v8	U+1F6C3	 	 	github	 	 
cut_of_meat	custom	 	unicode/1f969.png?v8	U+1F969	 	 	github	 	 
cyclone	custom	cyclone.png	unicode/1f300.png?v8	U+1F300	 	 	github	 	 
cyprus	custom	 	unicode/1f1e8-1f1fe.png?v8	U+1F1E8 U+1F1FE	 	 	github	 	 
czech_republic	custom	 	unicode/1f1e8-1f1ff.png?v8	U+1F1E8 U+1F1FF	 	 	github	 	 
dagger	custom	 	unicode/1f5e1.png?v8	U+1F5E1	 	 	github	 	 
dancer	custom	dancer.png	unicode/1f483.png?v8	U+1F483	 	 	github	woman_dancing	 
dancers	custom	dancers.png	unicode/1f46f.png?v8	U+1F46F	 	 	github	 	 
dancing_men	custom	 	unicode/1f46f-2642.png?v8	U+1F46F U+2642	 	 	github	 	 
dancing_women	custom	 	unicode/1f46f-2640.png?v8	U+1F46F U+2640	 	 	github	 	 
dango	custom	dango.png	unicode/1f361.png?v8	U+1F361	 	 	github	 	 
dark_sunglasses	custom	 	unicode/1f576.png?v8	U+1F576	 	 	github	 	 
dart	custom	dart.png	unicode/1f3af.png?v8	U+1F3AF	 	 	github	 	 
dash	custom	dash.png	unicode/1f4a8.png?v8	U+1F4A8	 	 	github	 	 
date	custom	date.png	unicode/1f4c5.png?v8	U+1F4C5	 	 	github	 	 
de	custom	de.png	unicode/1f1e9-1f1ea.png?v8	U+1F1E9 U+1F1EA	 	 	github	 	 
deaf_man	custom	 	unicode/1f9cf-2642.png?v8	U+1F9CF U+2642	 	 	github	 	 
deaf_person	custom	 	unicode/1f9cf.png?v8	U+1F9CF	 	 	github	 	 
deaf_woman	custom	 	unicode/1f9cf-2640.png?v8	U+1F9CF U+2640	 	 	github	 	 
deciduous_tree	custom	deciduous_tree.png	unicode/1f333.png?v8	U+1F333	 	 	github	 	 
deer	custom	 	unicode/1f98c.png?v8	U+1F98C	 	 	github	 	 
denmark	custom	 	unicode/1f1e9-1f1f0.png?v8	U+1F1E9 U+1F1F0	 	 	github	 	 
department_store	custom	department_store.png	unicode/1f3ec.png?v8	U+1F3EC	 	 	github	 	 
dependabot	custom	 	dependabot.png?v8	 	 	 	github	 	 
derelict_house	custom	 	unicode/1f3da.png?v8	U+1F3DA	 	 	github	 	 
desert	custom	 	unicode/1f3dc.png?v8	U+1F3DC	 	 	github	 	 
desert_island	custom	 	unicode/1f3dd.png?v8	U+1F3DD	 	 	github	 	 
desktop_computer	custom	 	unicode/1f5a5.png?v8	U+1F5A5	 	 	github	 	 
detective	custom	 	unicode/1f575.png?v8	U+1F575	 	 	github	 	 
diamond_shape_with_a_dot_inside	custom	diamond_shape_with_a_dot_inside.png	unicode/1f4a0.png?v8	U+1F4A0	 	 	github	 	 
diamonds	custom	diamonds.png	unicode/2666.png?v8	U+2666	 	 	github	 	 
diego_garcia	custom	 	unicode/1f1e9-1f1ec.png?v8	U+1F1E9 U+1F1EC	 	 	github	 	 
disappointed	custom	disappointed.png	unicode/1f61e.png?v8	U+1F61E	 	 	github	 	 
disappointed_relieved	custom	disappointed_relieved.png	unicode/1f625.png?v8	U+1F625	 	 	github	 	 
disguised_face	custom	 	unicode/1f978.png?v8	U+1F978	 	 	github	 	 
diving_mask	custom	 	unicode/1f93f.png?v8	U+1F93F	 	 	github	 	 
diya_lamp	custom	 	unicode/1fa94.png?v8	U+1FA94	 	 	github	 	 
dizzy	custom	dizzy.png	unicode/1f4ab.png?v8	U+1F4AB	 	 	github	 	 
dizzy_face	custom	dizzy_face.png	unicode/1f635.png?v8	U+1F635	 	 	github	 	 
djibouti	custom	 	unicode/1f1e9-1f1ef.png?v8	U+1F1E9 U+1F1EF	 	 	github	 	 
dna	custom	 	unicode/1f9ec.png?v8	U+1F9EC	 	 	github	 	 
do_not_litter	custom	do_not_litter.png	unicode/1f6af.png?v8	U+1F6AF	 	 	github	 	 
dodo	custom	 	unicode/1f9a4.png?v8	U+1F9A4	 	 	github	 	 
dog	custom	dog.png	unicode/1f436.png?v8	U+1F436	 	 	github	 	 
dog2	custom	dog2.png	unicode/1f415.png?v8	U+1F415	 	 	github	 	 
dollar	custom	dollar.png	unicode/1f4b5.png?v8	U+1F4B5	 	 	github	 	 
dolls	custom	dolls.png	unicode/1f38e.png?v8	U+1F38E	 	 	github	 	 
dolphin	custom	dolphin.png	unicode/1f42c.png?v8	U+1F42C	 	 	github	flipper	 
dominica	custom	 	unicode/1f1e9-1f1f2.png?v8	U+1F1E9 U+1F1F2	 	 	github	 	 
dominican_republic	custom	 	unicode/1f1e9-1f1f4.png?v8	U+1F1E9 U+1F1F4	 	 	github	 	 
donut	custom	donut.png	 	 	 	 	emoji-cheatsheet	 	 
door	custom	door.png	unicode/1f6aa.png?v8	U+1F6AA	 	 	github	 	 
doughnut	custom	doughnut.png	unicode/1f369.png?v8	U+1F369	 	 	github	 	 
dove	custom	 	unicode/1f54a.png?v8	U+1F54A	 	 	github	 	 
dragon	custom	dragon.png	unicode/1f409.png?v8	U+1F409	 	 	github	 	 
dragon_face	custom	dragon_face.png	unicode/1f432.png?v8	U+1F432	 	 	github	 	 
dress	custom	dress.png	unicode/1f457.png?v8	U+1F457	 	 	github	 	 
dromedary_camel	custom	dromedary_camel.png	unicode/1f42a.png?v8	U+1F42A	 	 	github	 	 
drooling_face	custom	 	unicode/1f924.png?v8	U+1F924	 	 	github	 	 
drop_of_blood	custom	 	unicode/1fa78.png?v8	U+1FA78	 	 	github	 	 
droplet	custom	droplet.png	unicode/1f4a7.png?v8	U+1F4A7	 	 	github	 	 
drum	custom	 	unicode/1f941.png?v8	U+1F941	 	 	github	 	 
duck	custom	 	unicode/1f986.png?v8	U+1F986	 	 	github	 	 
dumpling	custom	 	unicode/1f95f.png?v8	U+1F95F	 	 	github	 	 
dvd	custom	dvd.png	unicode/1f4c0.png?v8	U+1F4C0	 	 	github	 	 
e-mail	custom	email.png	unicode/1f4e7.png?v8	U+1F4E7	 	 	github	email	 
eagle	custom	 	unicode/1f985.png?v8	U+1F985	 	 	github	 	 
ear	custom	ear.png	unicode/1f442.png?v8	U+1F442	 	 	github	 	 
ear_of_rice	custom	ear_of_rice.png	unicode/1f33e.png?v8	U+1F33E	 	 	github	 	 
ear_with_hearing_aid	custom	 	unicode/1f9bb.png?v8	U+1F9BB	 	 	github	 	 
earth_africa	custom	earth_africa.png	unicode/1f30d.png?v8	U+1F30D	 	 	github	 	 
earth_americas	custom	earth_americas.png	unicode/1f30e.png?v8	U+1F30E	 	 	github	 	 
earth_asia	custom	earth_asia.png	unicode/1f30f.png?v8	U+1F30F	 	 	github	 	 
ecuador	custom	 	unicode/1f1ea-1f1e8.png?v8	U+1F1EA U+1F1E8	 	 	github	 	 
egg	custom	egg.png	unicode/1f95a.png?v8	U+1F95A	 	 	github	 	 
eggplant	custom	eggplant.png	unicode/1f346.png?v8	U+1F346	 	 	github	 	 
egypt	custom	 	unicode/1f1ea-1f1ec.png?v8	U+1F1EA U+1F1EC	 	 	github	 	 
eight	custom	eight.png	unicode/0038-20e3.png?v8	U+0038 U+20E3	 	 	github	 	 
eight_pointed_black_star	custom	eight_pointed_black_star.png	unicode/2734.png?v8	U+2734	 	 	github	 	 
eight_spoked_asterisk	custom	eight_spoked_asterisk.png	unicode/2733.png?v8	U+2733	 	 	github	 	 
eject_button	custom	 	unicode/23cf.png?v8	U+23CF	 	 	github	 	 
el_salvador	custom	 	unicode/1f1f8-1f1fb.png?v8	U+1F1F8 U+1F1FB	 	 	github	 	 
electric_plug	custom	electric_plug.png	unicode/1f50c.png?v8	U+1F50C	 	 	github	 	 
electron	custom	 	electron.png?v8	 	 	 	github	 	 
elephant	custom	elephant.png	unicode/1f418.png?v8	U+1F418	 	 	github	 	 
elevator	custom	 	unicode/1f6d7.png?v8	U+1F6D7	 	 	github	 	 
elf	custom	 	unicode/1f9dd.png?v8	U+1F9DD	 	 	github	 	 
elf_man	custom	 	unicode/1f9dd-2642.png?v8	U+1F9DD U+2642	 	 	github	 	 
elf_woman	custom	 	unicode/1f9dd-2640.png?v8	U+1F9DD U+2640	 	 	github	 	 
email	custom	email.png	unicode/1f4e7.png?v8	U+1F4E7	 	 	github	e-mail	 
end	custom	end.png	unicode/1f51a.png?v8	U+1F51A	 	 	github	 	 
england	custom	 	unicode/1f3f4-e0067-e0062-e0065-e006e-e0067-e007f.png?v8	U+1F3F4 U+E0067 U+E0062 U+E0065 U+E006E U+E0067 U+E007F	 	 	github	 	 
envelope	custom	envelope.png	unicode/2709.png?v8	U+2709	 	 	github	 	 
envelope_with_arrow	custom	 	unicode/1f4e9.png?v8	U+1F4E9	 	 	github	 	 
equatorial_guinea	custom	 	unicode/1f1ec-1f1f6.png?v8	U+1F1EC U+1F1F6	 	 	github	 	 
eritrea	custom	 	unicode/1f1ea-1f1f7.png?v8	U+1F1EA U+1F1F7	 	 	github	 	 
es	custom	es.png	unicode/1f1ea-1f1f8.png?v8	U+1F1EA U+1F1F8	 	 	github	 	 
estonia	custom	 	unicode/1f1ea-1f1ea.png?v8	U+1F1EA U+1F1EA	 	 	github	 	 
ethiopia	custom	 	unicode/1f1ea-1f1f9.png?v8	U+1F1EA U+1F1F9	 	 	github	 	 
eu	custom	 	unicode/1f1ea-1f1fa.png?v8	U+1F1EA U+1F1FA	 	 	github	european_union	 
euro	custom	euro.png	unicode/1f4b6.png?v8	U+1F4B6	 	 	github	 	 
european_castle	custom	european_castle.png	unicode/1f3f0.png?v8	U+1F3F0	 	 	github	 	 
european_post_office	custom	european_post_office.png	unicode/1f3e4.png?v8	U+1F3E4	 	 	github	 	 
european_union	custom	 	unicode/1f1ea-1f1fa.png?v8	U+1F1EA U+1F1FA	 	 	github	eu	 
evergreen_tree	custom	evergreen_tree.png	unicode/1f332.png?v8	U+1F332	 	 	github	 	 
exclamation	custom	heavy_exclamation_mark.png	unicode/2757.png?v8	U+2757	 	 	github	heavy_exclamation_mark	 
exploding_head	custom	 	unicode/1f92f.png?v8	U+1F92F	 	 	github	 	 
expressionless	custom	expressionless.png	unicode/1f611.png?v8	U+1F611	 	 	github	 	 
eye	custom	 	unicode/1f441.png?v8	U+1F441	 	 	github	 	 
eye_speech_bubble	custom	 	unicode/1f441-1f5e8.png?v8	U+1F441 U+1F5E8	 	 	github	 	 
eyeglasses	custom	eyeglasses.png	unicode/1f453.png?v8	U+1F453	 	 	github	 	 
eyes	custom	eyes.png	unicode/1f440.png?v8	U+1F440	 	 	github	 	 
face_exhaling	custom	 	unicode/1f62e-1f4a8.png?v8	U+1F62E U+1F4A8	 	 	github	 	 
face_in_clouds	custom	 	unicode/1f636-1f32b.png?v8	U+1F636 U+1F32B	 	 	github	 	 
face_with_head_bandage	custom	 	unicode/1f915.png?v8	U+1F915	 	 	github	 	 
face_with_spiral_eyes	custom	 	unicode/1f635-1f4ab.png?v8	U+1F635 U+1F4AB	 	 	github	 	 
face_with_thermometer	custom	 	unicode/1f912.png?v8	U+1F912	 	 	github	 	 
facepalm	custom	 	unicode/1f926.png?v8	U+1F926	 	 	github	 	 
facepunch	custom	facepunch.png	unicode/1f44a.png?v8	U+1F44A	 	 	github	fist_oncoming,punch	 
factory	custom	factory.png	unicode/1f3ed.png?v8	U+1F3ED	 	 	github	 	 
factory_worker	custom	 	unicode/1f9d1-1f3ed.png?v8	U+1F9D1 U+1F3ED	 	 	github	 	 
fairy	custom	 	unicode/1f9da.png?v8	U+1F9DA	 	 	github	 	 
fairy_man	custom	 	unicode/1f9da-2642.png?v8	U+1F9DA U+2642	 	 	github	 	 
fairy_woman	custom	 	unicode/1f9da-2640.png?v8	U+1F9DA U+2640	 	 	github	 	 
falafel	custom	 	unicode/1f9c6.png?v8	U+1F9C6	 	 	github	 	 
falkland_islands	custom	 	unicode/1f1eb-1f1f0.png?v8	U+1F1EB U+1F1F0	 	 	github	 	 
fallen_leaf	custom	fallen_leaf.png	unicode/1f342.png?v8	U+1F342	 	 	github	 	 
family	custom	family.png	unicode/1f46a.png?v8	U+1F46A	 	 	github	 	 
family_man_boy	custom	 	unicode/1f468-1f466.png?v8	U+1F468 U+1F466	 	 	github	 	 
family_man_boy_boy	custom	 	unicode/1f468-1f466-1f466.png?v8	U+1F468 U+1F466 U+1F466	 	 	github	 	 
family_man_girl	custom	 	unicode/1f468-1f467.png?v8	U+1F468 U+1F467	 	 	github	 	 
family_man_girl_boy	custom	 	unicode/1f468-1f467-1f466.png?v8	U+1F468 U+1F467 U+1F466	 	 	github	 	 
family_man_girl_girl	custom	 	unicode/1f468-1f467-1f467.png?v8	U+1F468 U+1F467 U+1F467	 	 	github	 	 
family_man_man_boy	custom	 	unicode/1f468-1f468-1f466.png?v8	U+1F468 U+1F468 U+1F466	 	 	github	 	 
family_man_man_boy_boy	custom	 	unicode/1f468-1f468-1f466-1f466.png?v8	U+1F468 U+1F468 U+1F466 U+1F466	 	 	github	 	 
family_man_man_girl	custom	 	unicode/1f468-1f468-1f467.png?v8	U+1F468 U+1F468 U+1F467	 	 	github	 	 
family_man_man_girl_boy	custom	 	unicode/1f468-1f468-1f467-1f466.png?v8	U+1F468 U+1F468 U+1F467 U+1F466	 	 	github	 	 
family_man_man_girl_girl	custom	 	unicode/1f468-1f468-1f467-1f467.png?v8	U+1F468 U+1F468 U+1F467 U+1F467	 	 	github	 	 
family_man_woman_boy	custom	 	unicode/1f468-1f469-1f466.png?v8	U+1F468 U+1F469 U+1F466	 	 	github	 	 
family_man_woman_boy_boy	custom	 	unicode/1f468-1f469-1f466-1f466.png?v8	U+1F468 U+1F469 U+1F466 U+1F466	 	 	github	 	 
family_man_woman_girl	custom	 	unicode/1f468-1f469-1f467.png?v8	U+1F468 U+1F469 U+1F467	 	 	github	 	 
family_man_woman_girl_boy	custom	 	unicode/1f468-1f469-1f467-1f466.png?v8	U+1F468 U+1F469 U+1F467 U+1F466	 	 	github	 	 
family_man_woman_girl_girl	custom	 	unicode/1f468-1f469-1f467-1f467.png?v8	U+1F468 U+1F469 U+1F467 U+1F467	 	 	github	 	 
family_woman_boy	custom	 	unicode/1f469-1f466.png?v8	U+1F469 U+1F466	 	 	github	 	 
family_woman_boy_boy	custom	 	unicode/1f469-1f466-1f466.png?v8	U+1F469 U+1F466 U+1F466	 	 	github	 	 
family_woman_girl	custom	 	unicode/1f469-1f467.png?v8	U+1F469 U+1F467	 	 	github	 	 
family_woman_girl_boy	custom	 	unicode/1f469-1f467-1f466.png?v8	U+1F469 U+1F467 U+1F466	 	 	github	 	 
family_woman_girl_girl	custom	 	unicode/1f469-1f467-1f467.png?v8	U+1F469 U+1F467 U+1F467	 	 	github	 	 
family_woman_woman_boy	custom	 	unicode/1f469-1f469-1f466.png?v8	U+1F469 U+1F469 U+1F466	 	 	github	 	 
